s,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
1,3,0.637099436,0.568436744,0.534458486,0.526924178,0.524377328,1.666666667,2.523809524,0,0,0.397727273,0.602272727,0,0,-0.009636785,0.023840147,0.023242152,0.059421406,0.077708848,3,16,13,11.52380952,5.682539683,16,1,88,87,58.28571429,38.19047619,88,6.941,32.065,25.124,23.53444219,11.06229479,32.065,317.3,453.69,136.39,399.9852381,35.8031746,388.36,1,16,15,10.85714286,6.571428571,16,2,3,1,2.666666667,0.444444444,3,105,128,23,112.952381,10.03174603,105,0.98,2.58,1.6,1.990952381,0.673968254,2.58,1,2,1,1.666666667,0.444444444,2,0,4,4,2.523809524,1.682539683,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.19047619,2.126984127,6,0,1,1,0.333333333,0.444444444,0,0,3,3,1.476190476,0.984126984,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.80952381,0.53968254,2,16.59333333,25.786875,9.193541667,22.26284155,3.779672147,25.786875,0,2.202,2.202,1.385571429,0.923714286,2.202,0,0,0,0,0,0,2,229,227,113.2857143,77.14285714,70
1,3,0.637099436,0.568436744,0.534458486,0.526924178,0.524377328,1.666666667,2.523809524,0,0,0.397727273,0.602272727,0,0,-0.009636785,0.023840147,0.023242152,0.059421406,0.077708848,3,16,13,11.52380952,5.682539683,16,1,88,87,58.28571429,38.19047619,88,6.941,32.065,25.124,23.53444219,11.06229479,32.065,317.3,453.69,136.39,399.9852381,35.8031746,388.36,1,16,15,10.85714286,6.571428571,16,2,3,1,2.666666667,0.444444444,3,105,128,23,112.952381,10.03174603,105,0.98,2.58,1.6,1.990952381,0.673968254,2.58,1,2,1,1.666666667,0.444444444,2,0,4,4,2.523809524,1.682539683,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.19047619,2.126984127,6,0,1,1,0.333333333,0.444444444,0,0,3,3,1.476190476,0.984126984,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.80952381,0.53968254,2,16.59333333,25.786875,9.193541667,22.26284155,3.779672147,25.786875,0,2.202,2.202,1.385571429,0.923714286,2.202,0,0,0,0,0,0,2,229,227,113.2857143,77.14285714,70
1,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.928961749,3.131147541,0.18579235,0,0.367708333,0.596875,0.035416667,0,0.04565375,0.045655986,0.032665714,0.053795257,0.061152919,3,22,19,10.17486339,3.871659351,8,1,87,86,75.91803279,16.85568396,87,6.941,47.867,40.926,20.95113375,8.484587852,15.9994,54.8,1941,1886.2,315.7944262,342.2877721,54.8,1,16,15,13.60655738,3.595807579,16,2,4,2,2.366120219,0.532174744,2,66,160,94,86.75956284,27.22565619,66,0.98,3.44,2.46,2.853825137,0.768753919,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.131147541,1.139478635,4,0,2,2,0.18579235,0.337065902,0,0,0,0,0,0,0,1,6,5,5.245901639,0.988981457,6,0,1,1,0.071038251,0.131983636,0,0,5,5,1.885245902,0.61811341,2,0,8,8,0.743169399,1.348263609,0,0,0,0,0,0,0,1,8,7,2.699453552,1.158768551,2,9.105,22.5702381,13.4652381,12.66989331,4.675269918,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,0.0000225,0.0000225,0.00000209,0.0000038,0,2,229,227,46.17486339,59.30305473,12
1,5,0.612528467,0.543681957,0.501495617,0.487486896,0.479843236,1.524344569,2.071161049,0.74906367,0,0.350862069,0.476724138,0.172413793,0,0,0,0.100661515,0.104728658,0.107959282,3,35,32,11.13857678,7.742316486,3,1,95,94,46.63670412,43.41469231,1,6.941,79.904,72.963,23.54061575,15.79139476,6.941,265.8,1687,1421.2,440.8409363,77.56512758,453.69,1,17,16,8.838951311,7.457279524,1,2,4,2,2.599250936,0.570073924,2,105,128,23,117.3183521,10.56331271,128,0.98,2.96,1.98,1.810599251,0.790158089,0.98,1,2,1,1.524344569,0.498814684,1,0,5,5,2.071161049,1.974049292,0,0,10,10,0.74906367,1.385908064,0,0,0,0,0,0,0,1,17,16,4.344569288,3.199792394,1,0,1,1,0.475655431,0.498814684,1,0,4,4,1.074906367,1.03379203,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.550561798,0.606236586,1,16.59333333,29.48,12.88666667,21.39376003,4.616707947,16.59333333,0,2.202,2.202,1.033243446,0.996581436,0,0,0,0,0,0,0,2,229,227,145.9850187,83.22102989,229
1,5,0.614189776,0.546180121,0.505010839,0.491760998,0.484865031,1.518518519,2.037037037,0.740740741,0,0.353448276,0.474137931,0.172413793,0,0,0,0.095065029,0.102694336,0.105547932,3,35,32,11.03703704,7.739368999,3,1,95,94,46.07407407,43.40466392,1,6.941,79.904,72.963,23.32408378,15.7763029,6.941,265.8,1687,1421.2,456.2025926,91.17017833,453.69,1,17,16,8.740740741,7.454046639,1,2,4,2,2.592592593,0.570644719,2,105,128,23,117.4814815,10.50205761,128,0.98,2.96,1.98,1.798148148,0.787846365,0.98,1,2,1,1.518518519,0.499314129,1,0,5,5,2.037037037,1.964334705,0,0,10,10,0.740740741,1.371742112,0,0,0,0,0,0,0,1,17,16,4.296296296,3.196159122,1,0,1,1,0.481481481,0.499314129,1,0,4,4,1.074074074,1.04526749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.555555556,0.617283951,1,16.59333333,29.48,12.88666667,21.31675265,4.613422497,16.59333333,0,2.202,2.202,1.012296296,0.992529492,0,0,0,0,0,0,0,2,229,227,149.4074074,82.39231824,229
1,4,0.632019807,0.560292304,0.51517009,0.499619326,0.49060958,1.606060606,2.272727273,0.303030303,0,0.384057971,0.543478261,0.072463768,0,0.026105317,0.031024282,0.046288643,0.057504579,0.07511515,3,32,29,11.27272727,6.517906336,16,1,88,87,53,40.96969697,88,6.941,72.64,65.699,23.29800867,12.88734016,32.065,317.3,1211.4,894.1,432.5766667,63.83616162,388.36,1,16,15,9.939393939,7.043158861,16,2,4,2,2.636363636,0.50137741,3,105,128,23,114.6969697,10.80257117,105,0.98,2.58,1.6,1.896969697,0.722460973,2.58,1,2,1,1.606060606,0.477502296,2,0,4,4,2.272727273,1.807162534,4,0,10,10,0.303030303,0.587695133,0,0,0,0,0,0,0,1,14,13,4.181818182,2.506887052,6,0,1,1,0.393939394,0.477502296,0,0,4,4,1.363636364,1.074380165,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.757575758,0.59687787,2,16.59333333,25.786875,9.193541667,21.78845599,4.09312694,25.786875,0,2.202,2.202,1.226969697,1.017853076,2.202,0,0,0,0,0,0,2,229,227,131.1515152,82.7805326,70
1,5,0.686156914,0.660027656,0.655875163,0.655743546,0.655737768,1.928961749,3.131147541,0.18579235,0,0.367708333,0.596875,0.035416667,0,0.04565375,0.045655986,0.032665714,0.053795257,0.061152919,3,22,19,10.17486339,3.871659351,8,1,87,86,75.91803279,16.85568396,87,6.941,47.867,40.926,20.95113375,8.484587852,15.9994,54.8,1941,1886.2,315.7944262,342.2877721,54.8,1,16,15,13.60655738,3.595807579,16,2,4,2,2.366120219,0.532174744,2,66,160,94,86.75956284,27.22565619,66,0.98,3.44,2.46,2.853825137,0.768753919,3.44,1,2,1,1.928961749,0.131983636,2,0,4,4,3.131147541,1.139478635,4,0,2,2,0.18579235,0.337065902,0,0,0,0,0,0,0,1,6,5,5.245901639,0.988981457,6,0,1,1,0.071038251,0.131983636,0,0,5,5,1.885245902,0.61811341,2,0,8,8,0.743169399,1.348263609,0,0,0,0,0,0,0,1,8,7,2.699453552,1.158768551,2,9.105,22.5702381,13.4652381,12.66989331,4.675269918,9.105,0,1.625,1.625,0.266393443,0.445444773,0,0,0.0000225,0.0000225,0.00000209,0.0000038,0,2,229,227,46.17486339,59.30305473,12
1,4,0.631189354,0.559523404,0.513560333,0.49717879,0.487240486,1.6,2.24,0.4,0,0.377358491,0.528301887,0.094339623,0,0.022386842,0.030104611,0.036918328,0.053658103,0.070787444,3,32,29,11.36,6.688,16,1,88,87,52.44,41.152,88,6.941,72.64,65.699,23.55110096,13.28808077,32.065,317.3,1211.4,894.1,441.7288,71.142656,388.36,1,16,15,9.84,7.072,16,2,4,2,2.64,0.512,3,105,128,23,114.96,10.8352,105,0.98,2.58,1.6,1.886,0.7248,2.58,1,2,1,1.6,0.48,2,0,4,4,2.24,1.8112,4,0,10,10,0.4,0.768,0,0,0,0,0,0,0,1,14,13,4.24,2.592,6,0,1,1,0.4,0.48,0,0,4,4,1.36,1.088,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.76,0.608,2,16.59333333,25.786875,9.193541667,21.74085238,4.118015238,25.786875,0,2.202,2.202,1.20228,1.0273664,2.202,0,0,0,0,0,0,2,229,227,134.36,82.9632,70
1,4,0.632019807,0.560292304,0.51517009,0.499619326,0.49060958,1.606060606,2.272727273,0.303030303,0,0.384057971,0.543478261,0.072463768,0,0.026105317,0.031024282,0.046288643,0.057504579,0.07511515,3,32,29,11.27272727,6.517906336,16,1,88,87,53,40.96969697,88,6.941,72.64,65.699,23.29800867,12.88734016,32.065,317.3,1211.4,894.1,432.5766667,63.83616162,388.36,1,16,15,9.939393939,7.043158861,16,2,4,2,2.636363636,0.50137741,3,105,128,23,114.6969697,10.80257117,105,0.98,2.58,1.6,1.896969697,0.722460973,2.58,1,2,1,1.606060606,0.477502296,2,0,4,4,2.272727273,1.807162534,4,0,10,10,0.303030303,0.587695133,0,0,0,0,0,0,0,1,14,13,4.181818182,2.506887052,6,0,1,1,0.393939394,0.477502296,0,0,4,4,1.363636364,1.074380165,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.757575758,0.59687787,2,16.59333333,25.786875,9.193541667,21.78845599,4.09312694,25.786875,0,2.202,2.202,1.226969697,1.017853076,2.202,0,0,0,0,0,0,2,229,227,131.1515152,82.7805326,70
1,3,0.637099436,0.568436744,0.534458486,0.526924178,0.524377328,1.666666667,2.523809524,0,0,0.397727273,0.602272727,0,0,-0.009636785,0.023840147,0.023242152,0.059421406,0.077708848,3,16,13,11.52380952,5.682539683,16,1,88,87,58.28571429,38.19047619,88,6.941,32.065,25.124,23.53444219,11.06229479,32.065,317.3,453.69,136.39,399.9852381,35.8031746,388.36,1,16,15,10.85714286,6.571428571,16,2,3,1,2.666666667,0.444444444,3,105,128,23,112.952381,10.03174603,105,0.98,2.58,1.6,1.990952381,0.673968254,2.58,1,2,1,1.666666667,0.444444444,2,0,4,4,2.523809524,1.682539683,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,4.19047619,2.126984127,6,0,1,1,0.333333333,0.444444444,0,0,3,3,1.476190476,0.984126984,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.80952381,0.53968254,2,16.59333333,25.786875,9.193541667,22.26284155,3.779672147,25.786875,0,2.202,2.202,1.385571429,0.923714286,2.202,0,0,0,0,0,0,2,229,227,113.2857143,77.14285714,70
1,5,0.611340636,0.541331616,0.498103829,0.483335583,0.474895409,1.53030303,2.106060606,0.757575758,0,0.348275862,0.479310345,0.172413793,0,0,0,0.103079018,0.108491411,0.110448269,3,35,32,11.24242424,7.742883379,3,1,95,94,47.21212121,43.41138659,1,6.941,79.904,72.963,23.76206891,15.80161019,6.941,265.8,1687,1421.2,425.1301515,65.06742883,453.69,1,17,16,8.939393939,7.458218549,1,2,4,2,2.606060606,0.56932966,2,105,128,23,117.1515152,10.62258953,128,0.98,2.96,1.98,1.823333333,0.792222222,0.98,1,2,1,1.53030303,0.498163453,1,0,5,5,2.106060606,1.981634527,0,0,10,10,0.757575758,1.400367309,0,0,0,0,0,0,0,1,17,16,4.393939394,3.200183655,1,0,1,1,0.46969697,0.498163453,1,0,4,4,1.075757576,1.022038567,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.545454545,0.595041322,1,16.59333333,29.48,12.88666667,21.47251759,4.614764528,16.59333333,0,2.202,2.202,1.054666667,0.999282828,0,0,0,0,0,0,0,2,229,227,142.4848485,83.8328742,229
1,4,0.631076364,0.559400962,0.51327405,0.496734067,0.486612632,1.598802395,2.233532934,0.419161677,0,0.376056338,0.525352113,0.098591549,0,0.021651715,0.029932305,0.035687075,0.053461796,0.069562794,3,32,29,11.37724551,6.721861666,16,1,88,87,52.32934132,41.18641758,88,6.941,72.64,65.699,23.60111321,13.36799503,32.065,317.3,1211.4,894.1,443.5373054,72.51819642,388.36,1,16,15,9.820359281,7.077414034,16,2,4,2,2.640718563,0.514109506,3,105,128,23,115.011976,10.8396859,105,0.98,2.58,1.6,1.883832335,0.725230736,2.58,1,2,1,1.598802395,0.480476173,2,0,4,4,2.233532934,1.811753738,4,0,10,10,0.419161677,0.803184051,0,0,0,0,0,0,0,1,14,13,4.251497006,2.608985622,6,0,1,1,0.401197605,0.480476173,0,0,4,4,1.359281437,1.090680914,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.760479042,0.61020474,2,16.59333333,25.786875,9.193541667,21.73144568,4.122796733,25.786875,0,2.202,2.202,1.197401198,1.029062139,2.202,0,0,0,0,0,0,2,229,227,134.994012,82.97536663,70
1,5,0.612078105,0.542881158,0.500350143,0.486087749,0.478183539,1.526315789,2.082706767,0.751879699,0,0.35,0.477586207,0.172413793,0,0,0,0.102904531,0.105667904,0.10927337,3,35,32,11.17293233,7.742777998,3,1,95,94,46.82706767,43.41511674,1,6.941,79.904,72.963,23.61387845,15.79535853,6.941,265.8,1687,1421.2,435.6433835,73.54897281,453.69,1,17,16,8.872180451,7.457855164,1,2,4,2,2.601503759,0.569845667,2,105,128,23,117.2631579,10.58330036,128,0.98,2.96,1.98,1.81481203,0.790874555,0.98,1,2,1,1.526315789,0.498614958,1,0,5,5,2.082706767,1.976821754,0,0,10,10,0.751879699,1.390694782,0,0,0,0,0,0,0,1,17,16,4.360902256,3.200293968,1,0,1,1,0.473684211,0.498614958,1,0,4,4,1.07518797,1.029905591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.54887218,0.602521341,1,16.59333333,29.48,12.88666667,21.41981516,4.616658658,16.59333333,0,2.202,2.202,1.040330827,0.99763661,0,0,0,0,0,0,0,2,229,227,144.8270677,83.44982758,229
1,4,0.697216689,0.67097899,0.666804956,0.66667257,0.66666673,1.916666667,2.916666667,0.5,2.333333333,0.25,0.380434783,0.065217391,0.304347826,0.016311492,0.022086087,0.042946996,0.049720886,0.059635307,3,73,70,19,18,8,1,87,86,73,20.33333333,87,6.941,180.94788,174.00688,43.98381017,45.65468994,15.9994,54.8,3290,3235.2,649.1158333,880.2947222,54.8,1,16,15,12.83333333,4.583333333,16,2,6,4,2.75,1.125,2,66,170,104,91.91666667,34.55555556,66,0.98,3.44,2.46,2.8075,0.843333333,3.44,1,2,1,1.916666667,0.152777778,2,0,4,4,2.916666667,1.458333333,4,0,3,3,0.5,0.833333333,0,0,14,14,2.333333333,3.888888889,0,1,19,18,7.666666667,3.777777778,6,0,1,1,0.083333333,0.152777778,0,0,3,3,1.583333333,0.791666667,2,0,7,7,1.166666667,1.944444444,0,0,0,0,0,0,0,1,7,6,2.833333333,1.416666667,2,9.105,22.5702381,13.4652381,12.35363095,4.331507936,9.105,0,1.625,1.625,0.135416667,0.248263889,0,0,0,0,0,0,0,2,229,227,65.41666667,81.79166667,12
1,4,0.659066774,0.621293573,0.612777916,0.612285594,0.612245938,1.930612245,2.448979592,0.52244898,0,0.393838468,0.49958368,0.106577852,0,0.034057142,0.03803516,0.033493862,0.036212388,0.0386657,3,57,54,16.11020408,11.7502374,8,1,87,86,63.59591837,28.65805914,87,6.941,138.90547,131.96447,35.9208578,28.41531634,15.9994,54.8,1941,1886.2,597.4968571,684.4836338,54.8,1,16,15,11.0244898,6.092461474,16,2,6,4,2.865306122,1.179641816,2,66,207,141,105.6,48.48979592,66,0.98,3.44,2.46,2.614122449,1.011278634,3.44,1,2,1,1.930612245,0.129146189,2,0,4,4,2.448979592,1.899208663,4,0,2,2,0.52244898,0.712236568,0,0,0,0,0,0,0,1,6,5,4.902040816,1.344439817,6,0,1,1,0.069387755,0.129146189,0,0,2,2,1.224489796,0.949604332,2,0,9,9,2.66122449,3.627955019,0,0,0,0,0,0,0,1,9,8,3.955102041,2.804098292,2,9.105,36.8975,27.7925,14.34884354,6.421032903,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.0000046,0.00000732,0,12,229,217,85,89.3877551,12
1,4,0.656946212,0.618995028,0.610407323,0.609899482,0.609857407,1.921971253,2.439425051,0.410677618,0.640657084,0.35508346,0.450682853,0.075872534,0.118361153,0.032014087,0.037464035,0.028565813,0.036609181,0.040676638,3,62,59,16.25051335,12.13109639,8,1,87,86,64.42094456,27.53995674,87,6.941,150.36,143.419,36.18275113,29.18128061,15.9994,54.8,1941,1886.2,610.997577,702.9501778,54.8,1,16,15,10.97741273,6.126112603,16,2,6,4,2.837782341,1.152595828,2,66,198,132,104.2340862,46.6345939,66,0.98,3.44,2.46,2.615523614,1.005624175,3.44,1,2,1,1.921971253,0.143880524,2,0,4,4,2.439425051,1.903452812,4,0,2,2,0.410677618,0.65269913,0,0,6,6,0.640657084,1.144500335,0,1,8,7,5.412731006,1.268816751,6,0,1,1,0.078028747,0.143880524,0,0,2,2,1.219712526,0.951726406,2,0,8,8,1.642710472,2.610796521,0,0,8,8,0.854209446,1.526000447,0,1,8,7,3.794661191,2.625098558,2,9.105,33.23,24.125,13.8227755,5.754329866,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000463,0.00000735,0,12,229,217,82.74743326,86.29153051,12
1,5,0.611681701,0.542097471,0.499219241,0.484703518,0.476533656,1.528301887,2.094339623,0.754716981,0,0.349137931,0.478448276,0.172413793,0,0,0,0.102818074,0.106923048,0.109776396,3,35,32,11.20754717,7.742969028,3,1,95,94,47.01886792,43.41402634,1,6.941,79.904,72.963,23.68769408,15.798768,6.941,265.8,1687,1421.2,430.4066038,69.38408686,453.69,1,17,16,8.905660377,7.458170167,1,2,4,2,2.603773585,0.569597722,2,105,128,23,117.2075472,10.60306159,128,0.98,2.96,1.98,1.819056604,0.791562834,0.98,1,2,1,1.528301887,0.498398006,1,0,5,5,2.094339623,1.979352083,0,0,10,10,0.754716981,1.395514418,0,0,0,0,0,0,0,1,17,16,4.377358491,3.200427198,1,0,1,1,0.471698113,0.498398006,1,0,4,4,1.075471698,1.025987896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.547169811,0.598789605,1,16.59333333,29.48,12.88666667,21.44606694,4.616015359,16.59333333,0,2.202,2.202,1.047471698,0.99853827,0,0,0,0,0,0,0,2,229,227,143.6603774,83.65396938,229
1,5,0.50484041,0.413260211,0.355779063,0.334117526,0.31879126,1.43254818,1.445396146,0,0,0.497767857,0.502232143,0,0,0,0,0.319131515,0.321957604,0.324409742,1,16,15,7.207708779,6.21797523,16,1,92,91,62.85867238,35.23427591,88,1.00794,32.065,31.05706,14.54999355,12.51791862,32.065,14.01,2348,2333.99,434.4558672,281.3922743,388.36,1,16,15,7.203426124,7.04029089,16,1,3,2,2.079229122,0.666425175,3,31,128,97,89.29550321,33.70346051,105,0.98,2.58,1.6,1.950364026,0.5527127,2.58,1,2,1,1.43254818,0.490900504,2,0,4,4,1.445396146,1.703332126,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2.877944325,2.131285851,6,0,1,1,0.56745182,0.490900504,0,0,5,5,1.149892934,1.305017676,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,1.717344754,0.814117172,2,6.615,25.786875,19.171875,16.2000044,6.694339296,25.786875,0,7.853,7.853,3.082244111,2.696958361,2.202,0,0,0,0,0,0,2,229,227,152.1648822,69.36987193,70
1,6,0.681236505,0.656244667,0.65230688,0.652179654,0.652173975,1.923913043,3.141304348,0.260869565,0,0.36122449,0.589795918,0.048979592,0,0.045317811,0.045348611,0.025292243,0.046851905,0.051718397,3,32,29,10.19565217,3.958884688,8,1,87,86,76.06521739,16.5879017,87,6.941,72.64,65.699,21.03075551,8.706730856,15.9994,54.8,1941,1886.2,303.1377174,323.9187618,54.8,1,16,15,13.69565217,3.437618147,16,2,4,2,2.358695652,0.522448015,2,66,160,94,86.33695652,26.52646503,66,0.98,3.44,2.46,2.849130435,0.770699433,3.44,1,2,1,1.923913043,0.140595463,2,0,4,4,3.141304348,1.120037807,4,0,10,10,0.260869565,0.47637051,0,0,0,0,0,0,0,1,14,13,5.326086957,1.06758034,6,0,1,1,0.076086957,0.140595463,0,0,5,5,1.945652174,0.592155009,2,0,8,8,0.608695652,1.124763705,0,0,0,0,0,0,0,1,8,7,2.630434783,1.070415879,2,9.105,23.005,13.9,12.75871636,4.765716986,9.105,0,1.625,1.625,0.269108696,0.444614367,0,0,0.0000225,0.0000225,0.00000171,0.00000317,0,2,229,227,47.67391304,61.42485822,12
1,3,0.642450296,0.566805269,0.517441534,0.498938472,0.486572886,1.578947368,2.210526316,0,0,0.416666667,0.583333333,0,0,0.017239425,0.029279285,0.041159451,0.092451482,0.109738937,3,16,13,10.42105263,6.249307479,16,1,88,87,50.84210526,41.97229917,88,6.941,32.065,25.124,21.37160653,12.15208971,32.065,317.3,453.69,136.39,408.3873684,38.14958449,388.36,1,16,15,9.578947368,7.224376731,16,2,3,1,2.578947368,0.487534626,3,105,128,23,114.8947368,11.03601108,105,0.98,2.58,1.6,1.865263158,0.745484765,2.58,1,2,1,1.578947368,0.487534626,2,0,4,4,2.210526316,1.861495845,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,3.789473684,2.349030471,6,0,1,1,0.421052632,0.487534626,0,0,3,3,1.263157895,1.063711911,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1.684210526,0.576177285,2,16.59333333,25.786875,9.193541667,21.57731673,4.197038649,25.786875,0,2.202,2.202,1.214105263,1.022404432,2.202,0,0,0,0,0,0,2,229,227,129.7894737,83.54570637,70
1,5,0.657502135,0.619905021,0.611515867,0.61103713,0.61099895,1.926680244,2.445010183,0.517311609,0,0.394084566,0.500104145,0.105811289,0,0.033503452,0.03762538,0.033947089,0.036303969,0.038891161,3,57,54,15.96435845,11.63953816,8,1,87,86,63.47454175,28.76741427,87,6.941,138.90547,131.96447,35.57180065,28.13329592,15.9994,54.8,1941,1886.2,594.6722505,680.3952594,54.8,1,16,15,11.00916497,6.102834732,16,2,6,4,2.854378819,1.169333129,2,66,207,141,105.4450102,48.20164177,66,0.98,3.44,2.46,2.610621181,1.013497538,3.44,1,2,1,1.926680244,0.135887938,2,0,4,4,2.445010183,1.900191222,4,0,2,2,0.517311609,0.709064588,0,0,0,0,0,0,0,1,6,5,4.889002037,1.357634986,6,0,1,1,0.073319756,0.135887938,0,0,5,5,1.227087576,0.952179973,2,0,9,9,2.629327902,3.603946391,0,0,0,0,0,0,0,1,9,8,3.929735234,2.787743538,2,9.105,36.8975,27.7925,14.31184827,6.362747375,9.105,0,0,0,0,0,0,0,0.0000225,0.0000225,0.00000457,0.00000728,0,12,229,217,85.39613035,89.68977232,12
